index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(1.0, -2.230769230769231)",(0.002419389547976597-0.011312702942517992j),(0.0036186098344692225+0.006172004503815738j),(-0.007346775533084795-0.0007473996452888546j),(0.0028695779871404817-0.007251005918022228j),(0.00806217756752748+0.001586817265798637j),(0.00417736007557114+0.007424902242158948j),(0.0018071096878785368+0.008440895430784343j),(0.003973300057482602+0.007547700044242887j),(0.007981146732386785+0.002029152153139326j),(0.0034414111560563854-0.007021625620547535j),(-0.00725396457916942-0.0014744449337356531j),(0.0028979521014871118+0.006545149045727642j),(0.002336237442579854-0.00696264317947992j),(-0.007334797946137422+0.003942683457344015j),(0.00850043645912467+0.0059926927515769335j),(0.010415948053014606-0.007341475573838163j),(0.010242373025036958-0.0077095213277427145j),(0.009071331977505818+0.005335546218876606j),(-0.006916926335580281+0.004770562933099515j)
"(1.1538461538461542, -2.230769230769231)",(0.002903786700972414-0.011210961740066173j),(0.0031592522606000706+0.0063021954470601285j),(-0.0070485573242909496-0.0015902639695260417j),(0.004155341112960039-0.0063953810304451676j),(0.007126279952320735+0.0037669118227729214j),(0.001018229788632595+0.008332604744357914j),(-0.0023587622370434013+0.008213169130487337j),(-0.0008615491410922125+0.008433716663027294j),(0.0049506483569701715+0.006546083009043587j),(0.007287742650224337-0.002777728031413358j),(-0.0038971363137004097-0.006250992282133191j),(-0.0030075305966712567+0.006404655875456816j),(0.006675190094358329-0.0026139211994899497j),(-0.007469119766189103-0.0028284953790544388j),(0.0017312162098512642+0.0096882450967088j),(0.012186716955939508+0.0001593800133918924j),(0.012414885346655533-0.0029207785986165974j),(0.007909154303581275+0.007330958236116649j),(-0.007480749402726346+0.004195295800953088j)
"(1.3076923076923084, -2.230769230769231)",(0.0042548009186473956-0.010791814707561229j),(0.0022525101251394315+0.0065776134547509j),(-0.006500477099221811-0.0027755511008845163j),(0.005500363241341073-0.005027002196553264j),(0.005342535883874137+0.005814709023180054j),(-0.0025524543886587046+0.007854746637239854j),(-0.006123028142292432+0.005817249451400578j),(-0.005579947207817643+0.006296015951538621j),(-0.0004937792001064321+0.008152731129505727j),(0.00710107248198324+0.003151574733094678j),(0.0020547964774404884-0.007030729262691726j),(-0.006782487876513289+0.0017127031838607544j),(0.006043073884617261+0.003551295048200537j),(-0.002388902089014346-0.007304684535813863j),(-0.005690441140423223+0.007404990864974151j),(0.008774120526998042+0.007621269632061291j),(0.012084944485246019+0.003457480297376492j),(0.005334477478389947+0.009590329705651384j),(-0.008283148883506189+0.0028114943760228334j)
"(1.4615384615384617, -2.230769230769231)",(0.006325570794153909-0.009752634705496694j),(0.0008725221597334031+0.006808938110334233j),(-0.0055262889054633725-0.004156077234543607j),(0.00660280554518878-0.0030543391629022218j),(0.002679504630291102+0.007247452683201401j),(-0.0057800760699845116+0.005696258131719583j),(-0.008186177099092164+0.001574928277135033j),(-0.008190653995459514+0.0015562682586514787j),(-0.005820417834611672+0.005658576285195239j),(0.002600976124547971+0.007279655171766573j),(0.006649791742643407-0.0029590283380336924j),(-0.00545480790426992-0.004252619884318053j),(0.0007436549750874147+0.006822679291358217j),(0.004238256712651306-0.006087199621395489j),(-0.008882203222316976+0.0003569582174208737j),(0.0009965879185006448+0.011025954336465733j),(0.00790532572600127+0.009418961182186592j),(0.0010987766937408288+0.011032698654009184j),(-0.008890870551863623+0.0004955138346083355j)
"(1.6153846153846159, -2.230769230769231)",(0.008755240906102572-0.007686058568524498j),(-0.0009516564089064453+0.006719244720817733j),(-0.003970386849702892-0.005479858326668154j),(0.0070797950406529305-0.0005320695338337393j),(-0.0006056908264132705+0.0075301929952283336j),(-0.0076994278502829925+0.0020408570943736175j),(-0.007518688099749595-0.0033190423647405853j),(-0.00723377909316094-0.003971992006213431j),(-0.008058827239903617+3.049832326705163e-05j),(-0.003631960705123303+0.006771864188100557j),(0.00643626108192444+0.0032884911058971397j),(0.0001573335654829417-0.006837196843933233j),(-0.005032811627449967+0.004464868325619736j),(0.007176934141832639-8.354230903950309e-05j),(-0.005464415157901282-0.0064954572894462695j),(-0.007022750749310865+0.007872122257071625j),(0.0003739274980400682+0.011958190521963973j),(-0.0042648383188632+0.010274604138780346j),(-0.008640568251285393-0.0026604684752004368j)
"(1.7692307692307692, -2.230769230769231)",(0.010868178456705997-0.004264018262329872j),(-0.003053435236797916+0.00598346113061686j),(-0.0017842711398703666-0.006381979350956561j),(0.00654916196725269+0.0022585878873330875j),(-0.003907416163604858+0.006262279580965239j),(-0.007466940658646639-0.0022942600440991937j),(-0.003990834631124305-0.007042745772953188j),(-0.002790471126246308-0.007668620442725137j),(-0.005626049901994706-0.005677255567688524j),(-0.007448343680233086+0.0016647588844401744j),(0.0013306685757609872+0.007048784325503097j),(0.005593845068048665-0.003799788510361828j),(-0.0064003888364495285-0.001618827308504284j),(0.003981430035523541+0.005710354630261077j),(0.0019511819913847891-0.007892438263562456j),(-0.010062271898307931-0.00020798858708582398j),(-0.0074581830640748255+0.008880366677179782j),(-0.009098777911921584+0.006345513606000677j),(-0.006817394015040777-0.006102759931658593j)
"(1.9230769230769234, -2.230769230769231)",(0.011684986742232258+0.0004699893447018188j),(-0.005058331138606588+0.004328620873611943j),(0.0008716806648999831-0.0064358207129252j),(0.004778903732216713+0.004781698201004203j),(-0.006345779106037995+0.003421050359074998j),(-0.00481078670865912-0.005955026042377463j),(0.001234227346253824-0.007870428316713826j),(0.003126844957478913-0.007431775265075272j),(0.0002922343072868651-0.007915141609607091j),(-0.005984995902966034-0.004642835752129827j),(-0.004818938347479268+0.005235723119632713j),(0.0062301097676666075+0.0024282847255047836j),(-0.0021166149685873823-0.006128734843753652j),(-0.0025345390836144315+0.006272721120918585j),(0.007305013580255093-0.0027606292360511436j),(-0.005819916036649789-0.007657588150458444j),(-0.011170587460905742+0.0009934612238785064j),(-0.010999024245988958-0.0002912918014571731j),(-0.0030633287013961037-0.008704903109377793j)
"(2.0769230769230775, -2.230769230769231)",(0.010175182714791165+0.005788906416470339j),(-0.006383152474041634+0.0016990261381919572j),(0.003554969579622138-0.005287047978244501j),(0.001871057398362639+0.006328194093693595j),(-0.00702578667544236-0.00044092080352962416j),(-0.0003938710301949781-0.0074885492522592835j),(0.005917944137748547-0.005135345339989583j),(0.007332994310311161-0.0030982144883292743j),(0.0060291263076955905-0.005017003537497892j),(-9.169326998866291e-05-0.007512490832048037j),(-0.007004709868134808-0.0008484428319807842j),(0.0014139796711125823+0.0064588185229039335j),(0.003972109691951063-0.004983472229604973j),(-0.006483392953541365+0.001162367209120413j),(0.006089525740898178+0.004413755657159518j),(0.002559412102771229-0.00884727908194631j),(-0.00799498702778853-0.007308119783252535j),(-0.008162831129522034-0.007172525124979476j),(0.0020991326037474033-0.009033997064158878j)
"(2.230769230769231, -2.230769230769231)",(0.005800497410532929+0.01017153176868877j),(-0.006370784128310945-0.0015625444242418202j),(0.0055656378618687274-0.0028573115604991093j),(-0.001604808459138233+0.006241406760721018j),(-0.00544653782231212-0.004193314018803952j),(0.004182873909660966-0.006035307584165375j),(0.007701941699537165+0.00010198622969107341j),(0.007245390711761443+0.003034896360451278j),(0.007655851183067721+0.001283703156545166j),(0.0058528866092706485-0.00460615989974869j),(-0.003277722681891842-0.006178478942490993j),(-0.004605840123253702+0.004640087322824053j),(0.00622207561629512+0.0007548167661922288j),(-0.004257110230741283-0.004809453093305762j),(-0.00045735001800251867+0.007246133470832866j),(0.00835678042499401-0.0028754665291041473j),(0.00039626922211619836-0.010450153681045099j),(-0.0011092606416685977-0.010637221974757203j),(0.006998378554533281-0.006110053133942804j)
"(2.384615384615385, -2.230769230769231)",(-0.0008232473022861102+0.011671681867798347j),(-0.004585861999237858-0.0046330316294083415j),(0.006132732676475763+0.0004578685828133686j),(-0.004646153681153613+0.004250515421611997j),(-0.0019011333026123026-0.0064377330633769315j),(0.006916041938031426-0.001962884942942093j),(0.005451369622394783+0.0052514020172500795j),(0.002699168395145301+0.007262576502100729j),(0.0038546258416386646+0.006641590933142805j),(0.0071220174554783+0.0019356134361076997j),(0.0032521314273652397-0.006120442314934136j),(-0.00630887137206301-0.0014123917054086536j),(0.0025148936552297327+0.005631919671962702j),(0.001921801794787473-0.005970168295229333j),(-0.00621228901522308+0.0032788660404948675j),(0.006772032512557329+0.005133898991808559j),(0.008149954119402085-0.005962270121381135j),(0.006658418603409637-0.008117557380062772j),(0.009269800848977851-0.00037977940608672936j)
"(2.5384615384615383, -2.230769230769231)",(-0.007594385092788289+0.00887436985814545j),(-0.0011896586617188476-0.006371616369630161j),(0.0047630097751012535+0.00373254216648805j),(-0.006108316843485784+0.0007752603133816913j),(0.0023849826383511444-0.006107558894985062j),(0.006369816075235886+0.0029931625589390775j),(0.00019980526473303118+0.007433793382369565j),(-0.0035459037404338514+0.006766555238759058j),(-0.002746436532865444+0.007079426839660452j),(0.0025672372845068144+0.006845153573795922j),(0.006836335138696182-0.0006434935724712036j),(-0.002073855656198814-0.006047546917861088j),(-0.003530069580619161+0.004941561577315477j),(0.005993818250819965-0.0012941839031615254j),(-0.005806104528210001-0.0035578166861887075j),(-0.0006288328470393379+0.00816398833711381j),(0.009326272827056179+0.002864309851958422j),(0.010272387818858635-0.0005545043103287217j),(0.007171503175674001+0.00582605089477938j)
"(2.6923076923076925, -2.230769230769231)",(-0.011457001643649555+0.0021002738762116754j),(0.0028231946806430595-0.005796090220439499j),(0.0016324815944289937+0.005732183985349629j),(-0.005220840185570127-0.003007361231973175j),(0.005593645147486915-0.003123397804130584j),(0.002619156785497599+0.006373011947073393j),(-0.005097707031132622+0.005232037815758534j),(-0.007330556458026935+0.0017231006330151448j),(-0.0071952132399258645+0.002139469628323843j),(-0.004094106975496647+0.0059708996587941095j),(0.004196610411586663+0.005352677517043136j),(0.0040710847683072095-0.00483753862902843j),(-0.005953081023200859-0.0005901147760743506j),(0.003990535792978126+0.004482988578238843j),(0.0001706959380898466-0.006610553636684272j),(-0.007016186279692179+0.0036413850271614337j),(0.0029586975904281492+0.00895767768916437j),(0.006941804998486349+0.007290565782116787j),(0.001136254235153092+0.009110036501716516j)
"(2.8461538461538467, -2.230769230769231)",(-0.009950463128353744-0.005969914728821118j),(0.005800469497333296-0.0027373163347593652j),(-0.0022170996067682864+0.005441233831188279j),(-0.0021199354659957965-0.005506215464080061j),(0.006127765852608939+0.0012920888618843354j),(-0.002475162644401103+0.006275902756164436j),(-0.007173421358432108-0.00015324934567882448j),(-0.0059363806097398695-0.004454095862002435j),(-0.0059630500686323334-0.0044138468946082j),(-0.007167748451058668-1.5943577389525426e-05j),(-0.002278097896213119+0.006339590585608333j),(0.006165702901948255+0.0010423477407863581j),(-0.002375183351979099-0.00539590682742292j),(-0.0019443960011625004+0.005549484938254985j),(0.0056806664080895465-0.003016803056375764j),(-0.006516234139457328-0.003998522093036502j),(-0.005566418624672682+0.007237724873832491j),(-0.0012997443569126806+0.009756594473022732j),(-0.005703225770989447+0.007096067527111471j)
"(3.0, -2.230769230769231)",(-0.003108982357505236-0.011122777269040327j),(0.006148077786210796+0.0017096159565879532j),(-0.005124602781776573+0.0027099982709780563j),(0.0019434605783954784-0.005446143441458228j),(0.0035585223208683316+0.004984690391430599j),(-0.006066597644031163+0.0026164288572683553j),(-0.004597229532269374-0.0053417217449933715j),(-0.00026688757236809-0.007308651102011895j),(4.398633784007923e-05-0.0073308731043742765j),(-0.003920983580098627-0.005913505142564532j),(-0.006529288823432451+0.0013689562764506585j),(0.0021598465957932025+0.005795642797793378j),(0.003516885370817432-0.004627722230813469j),(-0.005690727419697213+0.0009309355375677666j),(0.00525010286897191+0.003419207922779461j),(0.00015338679955799534-0.007405126423978567j),(-0.008820449771123924-0.0006839784647775463j),(-0.008350996431409866+0.004773823634968787j),(-0.00899679884223142+0.0005424691792409323j)
"(-3.0, -2.0769230769230766)",(-0.010492161153647327+0.0004174187749328188j),(-0.005394150163034311-0.004973321011614505j),(-0.00428700882780778-0.006059869515856473j),(-0.006250761861972863-0.0036765870520953214j),(-0.006022343150128001+0.0033051002452876665j),(0.003144799945239056+0.005557875873213182j),(0.0033351508134733736-0.004943038771702287j),(-0.005723321012426357+0.0009744908183275626j),(0.005239096411388065+0.0032052375405995583j),(-0.0008422747089634426-0.007084393968907972j),(-0.008301015408091007+0.0022634408547798396j),(-0.004096008694388952+0.008789333290019113j),(-0.005468954329169034+0.007699822078978191j),(-0.007871313400066839-0.0018797671244383499j),(0.0037802025918887705-0.005561923886633428j),(0.0012346323237656467+0.0058304164899987965j),(-0.004659931301841549-0.003478435916620337j),(0.005900124939820642-0.0014969739115112098j),(-0.0004986068559400662+0.006532558463772787j)
"(-2.8461538461538463, -2.0769230769230766)",(-0.005202581103784734+0.009253417280867763j),(-0.007220022237156612+0.0017280776783878185j),(-0.007526487103084692-0.00015840286875433944j),(-0.0069238958068499005+0.00254597187215471j),(-0.0016385009706336518+0.006816730974597111j),(0.006294396278898017+0.0017462525404712608j),(-0.0009300395932121887-0.006026054782679583j),(-0.0037042882531151777+0.0046032026724901485j),(0.006100944820183489-0.0010969452415768315j),(-0.0055116195967233675-0.004567216276762136j),(-0.003995653774383406+0.007687813677335746j),(0.004501764989277919+0.008800187760286784j),(0.0035284571333783427+0.009074472046512799j),(-0.0057640298795404755+0.00606570751983966j),(-0.0031952294018529957-0.0061440175338841815j),(0.005869614096367719+0.0016507204276450186j),(-0.005340244256353133+0.002542718132194533j),(0.0015241913443212714-0.005975468849144203j),(0.005478698022596629+0.0037228636151444656j)
"(-2.6923076923076925, -2.0769230769230766)",(0.0051207756627424435+0.009431075375763438j),(-0.0026986111073651173+0.007009568020345475j),(-0.004751106475068193+0.005975593865630051j),(-0.002582323149575355+0.0070463731645256985j),(0.003903273810364698+0.005997935136800769j),(0.005895137293001996-0.0031510674259996076j),(-0.004778153871446193-0.004012464101377882j),(9.435699763489481e-05+0.00601820183316296j),(0.00403376522980115-0.00478661386365214j),(-0.007172958313732981+0.0002366038844189912j),(0.0026775421176142887+0.008288614895299563j),(0.009831591295540742+0.0021625818189420954j),(0.009778136303210548+0.00229877201407645j),(0.002336891224188551+0.00834623955579992j),(-0.007141778705743514-0.00016376631853305275j),(0.0043174492528804675-0.004512795614663439j),(-0.0002809565730491599+0.006013357059181645j),(-0.0045538218115116725-0.0042795589776176935j),(0.006042811751343682-0.002887309152240268j)
"(-2.5384615384615383, -2.0769230769230766)",(0.010818264916174719+0.0008008208196505614j),(0.0042173753241680385+0.006320021289835687j),(0.001788906784502908+0.007531013173723382j),(0.0036438474161761434+0.006708092894524847j),(0.007155372834671312+0.001471650798961431j),(0.002307793742527894-0.006441752009492253j),(-0.006388976546555718-5.7832581289474534e-05j),(0.003835908594273777+0.004790990695079521j),(0.0002848372877426604-0.006318887141765338j),(-0.005413053610369399+0.004733996716603353j),(0.00765183943688013+0.004223612723503195j),(0.008252442003000267-0.00605842994093013j),(0.00782554799794918-0.006802134695440537j),(0.00864559398079376+0.002480509069928393j),(-0.003763702034097409+0.006351611032373254j),(-0.0019611846796991294-0.006097955579019168j),(0.005244920274279375+0.003175451926531325j),(-0.006042502161556966+0.001900266245498776j),(0.0006141776700846292-0.006743356221569455j)
