index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(2.0769230769230775, -3.0)",(0.008320343272502908-0.003926675974879077j),(-0.002577833245932885+0.00617082963392642j),(-0.0021840257974131802-0.006357105376646702j),(0.007007750515371969+0.002025397056956437j),(-0.0038350491010645206+0.007163803068785348j),(-0.00877612677792267-0.0016447395633100018j),(-0.006148291304591437-0.007160183545676334j),(-0.005798455564452586-0.007498163146399836j),(-0.008531262261708939-0.0029826153889422518j),(-0.0055376707727870815+0.006136231449445707j),(0.006118118873980973+0.004197026170427595j),(0.0003009737867610558-0.006778858274829786j),(-0.004739406311192615+0.004657252531643733j),(0.007269273323274464-0.00042935686162281464j),(-0.005274546487344619-0.007180951654684204j),(-0.009333670505591066+0.0061353480881920965j),(-0.0047042388813172895+0.011569297695583953j),(-0.008437162909103658+0.007818454988742823j),(-0.0074307545436584806-0.005524637125091025j)
"(2.230769230769231, -3.0)",(0.00924011712287678-0.00020598437522471825j),(-0.0047365727944816876+0.004661824411305698j),(0.0005261915361470104-0.006582148275734781j),(0.005310746700786307+0.004753976800256439j),(-0.006658233198067406+0.004331050609910325j),(-0.006409474377808397-0.005975431638318135j),(-0.000729584518497237-0.009285131787262191j),(0.0003576386751043814-0.009399823187146788j),(-0.004138586757594811-0.008002070152819944j),(-0.00825580259324145+0.0002134887008917377j),(0.0008504783993045189+0.007358973751259564j),(0.005405600839214098-0.00403307165571923j),(-0.006497105076335715-0.0008040116347916273j),(0.004772282724354675+0.005246788640323478j),(0.001884614750196215-0.008390428131495715j),(-0.010571579845631295-0.002173701005423942j),(-0.010763568409221701+0.005853436697536738j),(-0.011354911115040906+0.001940270370236516j),(-0.004066632082257424-0.008443986689122527j)
"(2.384615384615385, -3.0)",(0.008385427241370704+0.003982012572205606j),(-0.006239990121131789+0.0021823734888090874j),(0.003280718300177346-0.005602613362097007j),(0.0024312029446698883+0.0065296626331829595j),(-0.0077567163451484665+0.0003271483012947386j),(-0.0019301394257154542-0.008376489353781996j),(0.005023613866881035-0.007689617554601641j),(0.00641090200980691-0.006775168746381668j),(0.002661198401870737-0.008569043674208802j),(-0.005718738279634241-0.005939979400845598j),(-0.005080349601143975+0.005371097149978128j),(0.0064747801647386605+0.001736961620375705j),(-0.0032610298503536733-0.005570893399100178j),(-0.001200190031421496+0.006813491670379627j),(0.007411660361464993-0.0037644145681902186j),(-0.005465068508928584-0.008885544669824587j),(-0.011686053809805419-0.0027147345197933376j),(-0.010333290228774569-0.005050395303203691j),(0.0007755419521297503-0.00943550689685041j)
"(2.5384615384615383, -3.0)",(0.005396155742375665+0.007599424810123713j),(-0.006511079672375042-0.0009564844173055813j),(0.005435352585207375-0.003359161413502721j),(-0.0010968516059918947+0.00672566209666798j),(-0.006574562373839028-0.0037897580172900893j),(0.003243009642507749-0.007780750043178676j),(0.008620483201111237-0.0027651070049017302j),(0.009219025609059284-0.0006572649859503182j),(0.007956124526760908-0.004055086103035941j),(0.0006729437732976866-0.008199148958084986j),(-0.007353695233282653-0.0005615347776684023j),(0.002530007244597789+0.006164440450690598j),(0.002510050668817687-0.005853895903606157j),(-0.006039106160167296+0.0030328679527164004j),(0.007306639060301355+0.003374451530813963j),(0.002924014521605233-0.009655165871009222j),(-0.006431061670219535-0.009811151718655072j),(-0.004986039016451801-0.01031037067592415j),(0.005834140639578668-0.0075532718756012515j)
"(2.6923076923076925, -3.0)",(0.000614523084112366+0.00933360331046526j),(-0.005149543228800727-0.004057543188668914j),(0.006291252158895994-0.000190900253513459j),(-0.004357039691146686+0.005048498420813774j),(-0.0032523242686542954-0.006667657409036392j),(0.0071368587052843425-0.004167321380669322j),(0.00823336986397429+0.003428547542015688j),(0.007050259047822381+0.0058360865327408695j),(0.008356196024246657+0.003008428408547741j),(0.00665819343030127-0.004791288742598336j),(-0.004089472428660204-0.006112140425600351j),(-0.003431305281364717+0.005665202724329387j),(0.006142297012834289-0.0013478737747833502j),(-0.005855419599212963-0.003065774534863363j),(0.001666789553608308+0.007623650022929406j),(0.008971785050150546-0.0038505548362918517j),(0.0024397015171264626-0.01119656133960283j),(0.0028544999671501477-0.011013628269414035j),(0.009185126008871926-0.002799673612571965j)
"(2.8461538461538467, -3.0)",(-0.004702832228042015+0.0081184578565224j),(-0.0022095188457457423-0.006150081736087602j),(0.005364182073117975+0.0031202842136763185j),(-0.0062797876705443486+0.0017905379718011138j),(0.001211520659500562-0.007152059088999471j),(0.008018260066360092+0.0011587473843458905j),(0.003814534745008666+0.007911357484672893j),(0.0008787802099469675+0.009015595953461368j),(0.0033630940063637234+0.008161762604352954j),(0.007906044780525335+0.002078049884977874j),(0.0023723101013849693-0.006935731350107893j),(-0.006562968733998374+0.0005169029936268727j),(0.004556306382889785+0.0042222749170504024j),(-0.0008111292889571629-0.006420700463663795j),(-0.005029617978657605+0.005667676228973929j),(0.008348183657532846+0.004442610357510194j),(0.009639011646972088-0.005676784212973005j),(0.00944622498082612-0.00616539982944637j),(0.009025040896143997+0.003395255178416626j)
"(3.0, -3.0)",(-0.008593385664440997+0.00382186013013177j),(0.0016033328110081377-0.00631658689454456j),(0.0026889352350462177+0.005501817753049705j),(-0.006048419447142957-0.002087803795281516j),(0.00516594428744725-0.004863402705775357j),(0.005307290107463563+0.0059076079668487535j),(-0.0025420459291468516+0.008264572815555177j),(-0.005796096752087851+0.006834234249371622j),(-0.003891718369730627+0.007858542001776802j),(0.003308182722332207+0.007439843324865333j),(0.006958511751278707-0.002219416659907523j),(-0.004161629465090957-0.005049293381577531j),(-0.0009319995622758622+0.006067980352815927j),(0.004768805552490597-0.004183175078039838j),(-0.0073215566160075-0.0008263678431868175j),(0.0015200450661040643+0.00904148554067769j),(0.010368297934608936+0.0034141508754516273j),(0.010958713958075591+0.002135420653480654j),(0.004801446295395296+0.008388724515792301j)
"(-3.0, -2.8461538461538463)",(0.00920637941106079-0.001630285652467334j),(0.005138549063875053+0.006949639794890899j),(0.0011248060196454232+0.008965828818228105j),(0.0022715996319535633+0.00863742395402832j),(0.007156767992186845+0.004333462608952027j),(0.005162125717358017-0.005500785987248398j),(-0.00606102794363064-0.0029600197952188234j),(0.0013840309615838994+0.0061002674534944845j),(0.0029422964745246744-0.0056093918875703514j),(-0.006883849082967803+0.002164098340889419j),(0.0057148982666103+0.006882342714938658j),(0.010145747011347257-0.0038620458536010056j),(0.009035019418084746-0.0070417521507689105j),(0.010132922585959846+0.0004040998005268196j),(-0.00031626521160392057+0.008148301050936571j),(-0.005446949582341081-0.003980927670331355j),(0.006195232092675592-0.0005213535749325349j),(-0.004276982012572261+0.004762828407224093j),(-0.0020639266619396942-0.006741247898321821j)
"(-2.8461538461538463, -2.8461538461538463)",(0.004197855970775891-0.00840899746286986j),(0.008686085939323296+0.00037297024266369494j),(0.007515504169001633+0.005169329146612656j),(0.007851327650013002+0.004516320191866846j),(0.008364989388332656-0.0016445182818518296j),(0.0005048974695810753-0.007696146419880077j),(-0.006772753635101024+0.0013080043237086887j),(0.0047356505338305615+0.004255665764570455j),(-0.0007939658733139651-0.006336097104026794j),(-0.004284278973692298+0.005789198451022321j),(0.008735611985914509+0.0017366244555840319j),(0.004745916828007796-0.00982239887103631j),(0.0008094315852998112-0.01165973835727647j),(0.006724780623479282-0.008005928801126222j),(0.006715751226529177+0.005063858672238552j),(-0.0064690538763223955+0.002435053143357221j),(0.002967072720630386-0.005574877120115455j),(0.0016362898679163523+0.006247494724725591j),(-0.006751439153663508-0.0021510355174871646j)
"(-2.6923076923076925, -2.8461538461538463)",(-0.004161473486054381-0.008478168299959492j),(0.005876989431092738-0.006470354183409011j),(0.008973554549864938-0.002045117131265588j),(0.008896396890267383-0.002275067000943814j),(0.005324987526492107-0.006861761144544347j),(-0.004439784931240109-0.006518600511986171j),(-0.0048761082745525175+0.005102829706520395j),(0.006415829965796032+0.000952353745165496j),(-0.0041423455936515-0.00493422024145682j),(-0.00031794435919650426+0.007180152358959823j),(0.007976848890942996-0.003843402816064122j),(-0.0029540721710158064-0.010534107501426042j),(-0.008050073711194292-0.008782752079886035j),(-0.0020498973663733416-0.010589738165723226j),(0.008298562097540312-0.0025717752846961665j),(-0.0016379936504341847+0.006899289404381638j),(-0.003060227755523068-0.005643442595175022j),(0.0061475822287233245+0.002162274349208784j),(-0.005690508133142694+0.004279523208140875j)
"(-2.5384615384615383, -2.8461538461538463)",(-0.00927937968981676-0.0019725523796883587j),(-0.0010773310639077924-0.008716681041656056j),(0.004757517933307283-0.007969136959445896j),(0.005010159915155997-0.007841536207532265j),(-0.0002969304923118238-0.008842139196174163j),(-0.007615974518101535-0.002656265550438917j),(-0.001255709226255688+0.007115482247156758j),(0.00607939904971801-0.0026035765829718668j),(-0.006144234058501965-0.002137708612282215j),(0.0035000040870032567+0.006260358535925666j),(0.004336455513890747-0.007645398801682493j),(-0.008968802314944062-0.006277705139814598j),(-0.012113833043518875-0.0005954046772052693j),(-0.009690808276068911-0.005479185695460441j),(0.003019988502767074-0.008464686074979804j),(0.004855636187627659+0.005430813604653825j),(-0.0064981565030886495-0.0006584331701794576j),(0.005331317647742834-0.0038518215215970876j),(0.00010144099807850917+0.007152166036344541j)
"(-2.3846153846153846, -2.8461538461538463)",(-0.007405466178593853+0.005990362561988871j),(-0.007255788997716012-0.005013670158335296j),(-0.002323057874783978-0.009060381153976062j),(-0.0015157900970540843-0.009302181088111065j),(-0.0058209169174483835-0.0068757281776710205j),(-0.007941089931853152+0.0022325319362520597j),(0.0027611000168656116+0.006865619275849687j),(0.004077498344500816-0.005378179221618415j),(-0.0064866415860931744+0.0010770746996558414j),(0.006108868381751577+0.0037319332189157694j),(-0.00041201266401035935-0.008702635709538773j),(-0.01092010154660214+0.0003890891059715312j),(-0.009461136442393889+0.00790001839922784j),(-0.010899915337865027+0.0036422935818548664j),(-0.004973167693240216-0.007871467958615654j),(0.007454907610087853-0.0007820529271392137j),(-0.0043522804164695846+0.0050295828701633445j),(-3.278421092935117e-05-0.006639733096160373j),(0.005801896479365883+0.004236432173735805j)
"(-2.230769230769231, -2.8461538461538463)",(-0.00016963991296078864+0.0095572392029349j),(-0.008636250294950614+0.0019317129532823991j),(-0.00802401098910786-0.004933449031986788j),(-0.0072818536832548-0.006162981294116867j),(-0.008937636251257177-0.0020491849978306813j),(-0.005538363081996134+0.006362378728182959j),(0.0059706512347153734+0.004672166733424479j),(0.0011498546445549134-0.006796780056395119j),(-0.005401040829731567+0.0038849401670088255j),(0.007124594331072655+0.0005699271051054825j),(-0.0046150384371011965-0.007285059104899061j),(-0.008738625630855664+0.006475207571904595j),(-0.0021033733833343113+0.012320565105460113j),(-0.005080574368819599+0.010719818285180214j),(-0.009584734100076485-0.0012073141391573913j),(0.003968329145829176-0.006628653650742208j),(0.0015391533309177159+0.006603364572909228j),(-0.005413931056443578-0.0039555551994071405j),(0.006932992001024428-0.0019911544542014535j)
"(-2.0769230769230766, -2.8461538461538463)",(0.007120365501451989+0.006420328829911771j),(-0.004606564824116498+0.007583158705904099j),(-0.009297690367700246+0.0018386093254128258j),(-0.009646989052115525-0.00019404852408855903j),(-0.008627635160345551+0.0035462651850860106j),(-0.001429689357050146+0.008504429297921706j),(0.007651928322824123+0.0013437712118829024j),(-0.0019157302593910534-0.006780710609865042j),(-0.0034106838576821908+0.005812357609984513j),(0.0067261827853435366-0.0023953999953907337j),(-0.00732134619603577-0.004368332539096612j),(-0.003995704579174999+0.01002620829108013j),(0.00599119618155446+0.011129913889743246j),(0.003941772793466549+0.01158724973180134j),(-0.007483416319178609+0.0066895790568067765j),(-0.0028554708523354515-0.007448487974310265j),(0.006325908278742811+0.002805639142139949j),(-0.0064959694928928184+0.0019181146450738967j),(0.0028045932888176154-0.006675461996830606j)
"(-1.923076923076923, -2.8461538461538463)",(0.009561374834934234-0.0009732600193863104j),(0.0020919029171792497+0.008638105228221319j),(-0.005785946581243827+0.007569457653065264j),(-0.007844448588632274+0.005791756102452871j),(-0.005311578099478649+0.00785561250281475j),(0.0030287841895165184+0.008276469279175984j),(0.007651168529770108-0.0022031822729333636j),(-0.004522560241418583-0.005611724777746476j),(-0.0010788118748881763+0.006748439181283539j),(0.005390055544786601-0.0046795742998928j),(-0.008356589450390793-0.0010273984000282294j),(0.0013016324214562317+0.0105969885869417j),(0.011406661989662788+0.00567600308960029j),(0.010998012863409975+0.006180004287766567j),(-0.00018204123599544405+0.010441331764729698j),(-0.007825113078911518-0.002621356591441282j),(0.006250647157893609-0.0033084623609622777j),(-0.002565051375270954+0.006346361229894037j),(-0.003336459645432287-0.006454935283392076j)
"(-1.7692307692307692, -2.8461538461538463)",(0.005868314917085148-0.007633058925696752j),(0.0074751641707130915+0.004819470730502593j),(0.00043168969030610695+0.009557743302831717j),(-0.0029697195950710315+0.009385485561589491j),(-0.0003750210402488589+0.009624913685563627j),(0.0066686827330154725+0.006047204167633118j),(0.00625647564073148-0.005237681306259266j),(-0.006360109621337304-0.003736313321870663j),(0.0011551594544947732+0.006841555937042411j),(0.0036384611893062564-0.006146723642140174j),(-0.008075061361829698+0.0019554008716574397j),(0.005654709670847521+0.008879498219910303j),(0.012727572633169875-0.001290220285666085j),(0.012784502664449651-0.002256538633877246j),(0.007584236854660905+0.007796060693955091j),(-0.00737655232261566+0.004332611560520717j),(0.0014537839819981258-0.00709094144908921j),(0.0032877262179164856+0.006090728087696554j),(-0.007082301418590979-0.0017275497161632967j)
"(-1.6153846153846154, -2.8461538461538463)",(-0.0013016941603395814-0.009550812903112911j),(0.008772709530234341-0.0014445955453009922j),(0.006299490248870964+0.007239234783781737j),(0.0028627657953926864+0.009505257387933674j),(0.004551436179749292+0.008650117342894809j),(0.00880868923441294+0.0026160162374080343j),(0.003981173462146393-0.007351052564679233j),(-0.00738181421747809-0.0015976104121434144j),(0.0030353019878118447+0.0063654547609979725j),(0.001885885021382583-0.006902990858571392j),(-0.007034262578520173+0.004205118499823636j),(0.008422910665106876+0.006008796839705614j),(0.010509041957988425-0.007286311407692187j),(0.009171271905345004-0.00967074510264246j),(0.011322923843159713+0.0005608604255440982j),(-0.0019058418325937142+0.008680126670331656j),(-0.0045165783711898465-0.0058881736539661365j),(0.006835092554953206+0.0015246048620762714j),(-0.006063742556179062+0.004086115542198977j)
